method,head,coverage,error_rate
duq,head2,0.4322635135135135,0.009769441187964079
duq,head2,0.42736486486486486,0.009486166007905084
duq,head2,0.4222972972972973,0.009199999999999986
duq,head2,0.4172297297297297,0.008906882591093068
duq,head2,0.41216216216216217,0.008196721311475419
duq,head2,0.40726351351351353,0.0078805474906678
duq,head2,0.40219594594594593,0.007979840403191885
duq,head2,0.3971283783783784,0.006805614632071411
duq,head2,0.39222972972972975,0.006890611541774283
duq,head2,0.38716216216216215,0.006980802792321161
duq,head2,0.3820945945945946,0.007073386383731228
duq,head2,0.377027027027027,0.006720430107526876
duq,head2,0.37212837837837837,0.0068088969586926895
duq,head2,0.3670608108108108,0.006902899217671399
duq,head2,0.3619932432432432,0.006999533364442367
duq,head2,0.3569256756756757,0.007098911500236671
duq,head2,0.35202702702702704,0.007197696737044179
duq,head2,0.34695945945945944,0.007302823758519983
duq,head2,0.3418918918918919,0.00691699604743079
duq,head2,0.3368243243243243,0.006519558676028048
duq,head2,0.33192567567567566,0.005597964376590325
duq,head2,0.3268581081081081,0.00568475452196382
duq,head2,0.3217905405405405,0.005774278215223139
duq,head2,0.31672297297297297,0.005333333333333301
duq,head2,0.31182432432432433,0.005417118093174467
duq,head2,0.30675675675675673,0.004955947136563887
duq,head2,0.3016891891891892,0.004479283314669624
duq,head2,0.29662162162162165,0.004555808656036442
duq,head2,0.29172297297297295,0.00347423277359582
duq,head2,0.2866554054054054,0.003535651149086605
duq,head2,0.28158783783783786,0.0029994001199760145
duq,head2,0.27652027027027026,0.0030543677458766405
duq,head2,0.2716216216216216,0.003109452736318463
duq,head2,0.2665540540540541,0.0025348542458808465
duq,head2,0.2614864864864865,0.0025839793281653423
duq,head2,0.25641891891891894,0.0026350461133070047
duq,head2,0.2515202702702703,0.002014775016789816
duq,head2,0.2464527027027027,0.0020562028786840214
duq,head2,0.24138513513513513,0.0013995801259621965
duq,head2,0.23631756756756755,0.0
duq,head2,0.23141891891891891,0.0
duq,head2,0.22635135135135134,0.0
duq,head2,0.22128378378378377,0.0
duq,head2,0.21621621621621623,0.0
duq,head2,0.21131756756756756,0.0
duq,head2,0.20625,0.0
duq,head2,0.20118243243243245,0.0
duq,head2,0.19628378378378378,0.0
duq,head2,0.1912162162162162,0.0
duq,head2,0.18614864864864866,0.0
duq,head2,0.1810810810810811,0.0
duq,head2,0.17618243243243242,0.0
duq,head2,0.17111486486486485,0.0
duq,head2,0.1660472972972973,0.0
duq,head2,0.16097972972972974,0.0
duq,head2,0.15608108108108107,0.0
duq,head2,0.15101351351351353,0.0
duq,head2,0.14594594594594595,0.0
duq,head2,0.14087837837837838,0.0
duq,head2,0.13597972972972974,0.0
duq,head2,0.13091216216216217,0.0
duq,head2,0.1258445945945946,0.0
duq,head2,0.12077702702702703,0.0
duq,head2,0.11587837837837837,0.0
duq,head2,0.11081081081081082,0.0
duq,head2,0.10574324324324325,0.0
duq,head2,0.10067567567567567,0.0
duq,head2,0.09577702702702702,0.0
duq,head2,0.09070945945945946,0.0
duq,head2,0.08564189189189189,0.0
duq,head2,0.08057432432432432,0.0
duq,head2,0.07567567567567568,0.0
duq,head2,0.07060810810810811,0.0
duq,head2,0.06554054054054054,0.0
duq,head2,0.06047297297297297,0.0
duq,head2,0.055574324324324326,0.0
duq,head2,0.050506756756756754,0.0
duq,head2,0.04543918918918919,0.0
duq,head2,0.04037162162162162,0.0
duq,head2,0.03547297297297297,0.0
duq,head2,0.030405405405405407,0.0
duq,head2,0.02533783783783784,0.0
duq,head2,0.02027027027027027,0.0
duq,head2,0.015371621621621622,0.0
duq,head2,0.010304054054054055,0.0
duq,head2,0.005236486486486487,0.0
duq,head2,0.00016891891891891893,0.0
ensemble,head1,1.0,0.07449324324324325
ensemble,head1,0.9951013513513514,0.07197419792904436
ensemble,head1,0.9900337837837838,0.07029517147244502
ensemble,head1,0.9849662162162162,0.06774138226719262
ensemble,head1,0.9800675675675675,0.06566701137538777
ensemble,head1,0.975,0.0637560637560638
ensemble,head1,0.9699324324324324,0.06217345872518287
ensemble,head1,0.9648648648648649,0.06057422969187676
ensemble,head1,0.9599662162162163,0.0596515924687665
ensemble,head1,0.9548986486486486,0.05819918627277554
ensemble,head1,0.949831081081081,0.05673128223368307
ensemble,head1,0.9447635135135135,0.05524763096728058
ensemble,head1,0.9398648648648649,0.05319913731128689
ensemble,head1,0.9347972972972973,0.05204192265992047
ensemble,head1,0.9297297297297298,0.050145348837209336
ensemble,head1,0.9246621621621621,0.04932407745706979
ensemble,head1,0.9197635135135135,0.047566574839302156
ensemble,head1,0.9146959459459459,0.04598337950138509
ensemble,head1,0.9096283783783784,0.04531104921077067
ensemble,head1,0.9045608108108109,0.04537815126050415
ensemble,head1,0.8996621621621622,0.0439354111903868
ensemble,head1,0.8945945945945946,0.04229607250755285
ensemble,head1,0.889527027027027,0.04120774781617931
ensemble,head1,0.8844594594594595,0.03991596638655459
ensemble,head1,0.8795608108108108,0.03821778375264062
ensemble,head1,0.8744932432432433,0.03670079196445819
ensemble,head1,0.8694256756756756,0.03633184379250054
ensemble,head1,0.8643581081081081,0.034981434434238845
ensemble,head1,0.8594594594594595,0.034394654088050314
ensemble,head1,0.8543918918918919,0.03281929616449186
ensemble,head1,0.8493243243243244,0.0316229116945107
ensemble,head1,0.8442567567567567,0.030612244897959218
ensemble,head1,0.8393581081081081,0.029382169450593687
ensemble,head1,0.8342905405405405,0.028548289127353743
ensemble,head1,0.829222972972973,0.02851904664901206
ensemble,head1,0.8241554054054054,0.028079524492723884
ensemble,head1,0.8192567567567568,0.027216494845360817
ensemble,head1,0.8141891891891891,0.02676348547717844
ensemble,head1,0.8091216216216216,0.02630480167014615
ensemble,head1,0.8040540540540541,0.02542016806722691
ensemble,head1,0.7991554054054054,0.02451912914817167
ensemble,head1,0.7940878378378379,0.024462880238247164
ensemble,head1,0.7890202702702702,0.0235495611218155
ensemble,head1,0.7841216216216216,0.023265833692374005
ensemble,head1,0.779054054054054,0.021682567215958404
ensemble,head1,0.7739864864864865,0.020515058926233065
ensemble,head1,0.768918918918919,0.019771528998242527
ensemble,head1,0.7640202702702703,0.01879283661286757
ensemble,head1,0.7589527027027027,0.018250612063209437
ensemble,head1,0.7538851351351351,0.01725296885503025
ensemble,head1,0.7488175675675676,0.016241822693435548
ensemble,head1,0.7439189189189189,0.015894641235240647
ensemble,head1,0.7388513513513514,0.016003657978966634
ensemble,head1,0.7337837837837838,0.015883977900552515
ensemble,head1,0.7287162162162162,0.015762633286972694
ensemble,head1,0.7238175675675675,0.01516919486581092
ensemble,head1,0.71875,0.014806110458284394
ensemble,head1,0.7136824324324325,0.014201183431952646
ensemble,head1,0.7086148648648649,0.01334922526817639
ensemble,head1,0.7037162162162162,0.012481997119539123
ensemble,head1,0.6986486486486486,0.011605415860735047
ensemble,head1,0.6935810810810811,0.011203117389186557
ensemble,head1,0.6885135135135135,0.011285574092247286
ensemble,head1,0.6836148648648649,0.01136644427971334
ensemble,head1,0.6785472972972973,0.011202389843166571
ensemble,head1,0.6734797297297297,0.010785051417105618
ensemble,head1,0.6684121621621621,0.010108668182966851
ensemble,head1,0.6635135135135135,0.010183299389002087
ensemble,head1,0.658445945945946,0.009748589020010301
ensemble,head1,0.6533783783783784,0.009307135470527417
ensemble,head1,0.6483108108108108,0.00911933298593015
ensemble,head1,0.6434121621621621,0.008926227356261474
ensemble,head1,0.6383445945945946,0.008467848637205622
ensemble,head1,0.633277027027027,0.008268871699119718
ensemble,head1,0.6282094594594595,0.007797795106211369
ensemble,head1,0.6233108108108109,0.007317073170731714
ensemble,head1,0.6182432432432432,0.006830601092896127
ensemble,head1,0.6131756756756757,0.006611570247933907
ensemble,head1,0.6081081081081081,0.005833333333333357
ensemble,head1,0.6032094594594595,0.00588070568468213
ensemble,head1,0.5981418918918919,0.005083309799491675
ensemble,head1,0.5930743243243243,0.00484192537738537
ensemble,head1,0.5881756756756756,0.004882251579552022
ensemble,head1,0.5831081081081081,0.004924681344148363
ensemble,head1,0.5780405405405405,0.004967855055523107
ensemble,head1,0.572972972972973,0.004422169811320709
ensemble,head1,0.5680743243243244,0.004460303300624413
ensemble,head1,0.5630067567567567,0.00420042004200416
ensemble,head1,0.5579391891891892,0.0036330608537693543
ensemble,head1,0.5528716216216216,0.0033608310418575815
ensemble,head1,0.547972972972973,0.00339087546239214
ensemble,head1,0.5429054054054054,0.0031113876789048422
ensemble,head1,0.5378378378378378,0.003140703517587995
ensemble,head1,0.5327702702702702,0.0025364616360177283
ensemble,head1,0.5278716216216216,0.0025600000000000067
ensemble,head1,0.5228040540540541,0.0022617124394184174
ensemble,head1,0.5177364864864865,0.002283849918433889
ensemble,head1,0.512668918918919,0.0023064250411861664
ensemble,head1,0.5077702702702702,0.001996007984031989
ensemble,head1,0.5027027027027027,0.0020161290322581182
ensemble,head1,0.49763513513513513,0.0020366598778004397
ensemble,head1,0.4925675675675676,0.002057613168724326
ensemble,head1,0.4876689189189189,0.0020782819535850594
ensemble,head1,0.48260135135135135,0.0021001050052502634
ensemble,head1,0.4775337837837838,0.0017686593562079578
ensemble,head1,0.4724662162162162,0.001787629603146268
ensemble,head1,0.46756756756756757,0.0018063583815028927
ensemble,head1,0.4625,0.0014609203798392478
ensemble,head1,0.4574324324324324,0.001477104874446078
ensemble,head1,0.4523648648648649,0.0014936519790889058
ensemble,head1,0.44746621621621624,0.0015100037750094275
ensemble,head1,0.44239864864864864,0.0015273004963726189
ensemble,head1,0.4373310810810811,0.0015449980687524123
ensemble,head1,0.4322635135135135,0.0015631105900743014
ensemble,head1,0.42736486486486486,0.0015810276679841806
ensemble,head1,0.4222972972972973,0.0008000000000000229
ensemble,head1,0.4172297297297297,0.0004048582995951344
ensemble,head1,0.41216216216216217,0.0004098360655737654
ensemble,head1,0.40726351351351353,0.00041476565740361515
ensemble,head1,0.40219594594594593,0.00041999160016803483
ensemble,head1,0.3971283783783784,0.00042535091450446316
ensemble,head1,0.39222972972972975,0.0
ensemble,head1,0.38716216216216215,0.0
ensemble,head1,0.3820945945945946,0.0
ensemble,head1,0.377027027027027,0.0
ensemble,head1,0.37212837837837837,0.0
ensemble,head1,0.3670608108108108,0.0
ensemble,head1,0.3619932432432432,0.0
ensemble,head1,0.3569256756756757,0.0
ensemble,head1,0.35202702702702704,0.0
ensemble,head1,0.34695945945945944,0.0
ensemble,head1,0.3418918918918919,0.0
ensemble,head1,0.3368243243243243,0.0
ensemble,head1,0.33192567567567566,0.0
ensemble,head1,0.3268581081081081,0.0
ensemble,head1,0.3217905405405405,0.0
ensemble,head1,0.31672297297297297,0.0
ensemble,head1,0.31182432432432433,0.0
ensemble,head1,0.30675675675675673,0.0
ensemble,head1,0.3016891891891892,0.0
ensemble,head1,0.29662162162162165,0.0
ensemble,head1,0.29172297297297295,0.0
ensemble,head1,0.2866554054054054,0.0
ensemble,head1,0.28158783783783786,0.0
ensemble,head1,0.27652027027027026,0.0
ensemble,head1,0.2716216216216216,0.0
ensemble,head1,0.2665540540540541,0.0
ensemble,head1,0.2614864864864865,0.0
ensemble,head1,0.25641891891891894,0.0
ensemble,head1,0.2515202702702703,0.0
ensemble,head1,0.2464527027027027,0.0
ensemble,head1,0.24138513513513513,0.0
ensemble,head1,0.23631756756756755,0.0
ensemble,head1,0.23141891891891891,0.0
ensemble,head1,0.22635135135135134,0.0
ensemble,head1,0.22128378378378377,0.0
ensemble,head1,0.21621621621621623,0.0
ensemble,head1,0.21131756756756756,0.0
ensemble,head1,0.20625,0.0
ensemble,head1,0.20118243243243245,0.0
ensemble,head1,0.19628378378378378,0.0
ensemble,head1,0.1912162162162162,0.0
ensemble,head1,0.18614864864864866,0.0
ensemble,head1,0.1810810810810811,0.0
ensemble,head1,0.17618243243243242,0.0
ensemble,head1,0.17111486486486485,0.0
ensemble,head1,0.1660472972972973,0.0
ensemble,head1,0.16097972972972974,0.0
ensemble,head1,0.15608108108108107,0.0
ensemble,head1,0.15101351351351353,0.0
ensemble,head1,0.14594594594594595,0.0
ensemble,head1,0.14087837837837838,0.0
ensemble,head1,0.13597972972972974,0.0
ensemble,head1,0.13091216216216217,0.0
ensemble,head1,0.1258445945945946,0.0
ensemble,head1,0.12077702702702703,0.0
ensemble,head1,0.11587837837837837,0.0
ensemble,head1,0.11081081081081082,0.0
ensemble,head1,0.10574324324324325,0.0
ensemble,head1,0.10067567567567567,0.0
ensemble,head1,0.09577702702702702,0.0
ensemble,head1,0.09070945945945946,0.0
ensemble,head1,0.08564189189189189,0.0
ensemble,head1,0.08057432432432432,0.0
ensemble,head1,0.07567567567567568,0.0
ensemble,head1,0.07060810810810811,0.0
ensemble,head1,0.06554054054054054,0.0
ensemble,head1,0.06047297297297297,0.0
ensemble,head1,0.055574324324324326,0.0
ensemble,head1,0.050506756756756754,0.0
ensemble,head1,0.04543918918918919,0.0
ensemble,head1,0.04037162162162162,0.0
ensemble,head1,0.03547297297297297,0.0
ensemble,head1,0.030405405405405407,0.0
ensemble,head1,0.02533783783783784,0.0
ensemble,head1,0.02027027027027027,0.0
ensemble,head1,0.015371621621621622,0.0
ensemble,head1,0.010304054054054055,0.0
ensemble,head1,0.005236486486486487,0.0
ensemble,head1,0.00016891891891891893,0.0
ensemble,head2,1.0,0.11334459459459456
ensemble,head2,0.9951013513513514,0.11084705482940083
ensemble,head2,0.9900337837837838,0.10817266678041293
ensemble,head2,0.9849662162162162,0.10547075973246445
ensemble,head2,0.9800675675675675,0.10324026197862801
ensemble,head2,0.975,0.10135135135135132
ensemble,head2,0.9699324324324324,0.09944270289097878
ensemble,head2,0.9648648648648649,0.0982142857142857
ensemble,head2,0.9599662162162163,0.0962519795882456
ensemble,head2,0.9548986486486486,0.09428621970635065
ensemble,head2,0.949831081081081,0.09265516628134451
ensemble,head2,0.9447635135135135,0.09029143572322551
ensemble,head2,0.9398648648648649,0.08788641265276775
ensemble,head2,0.9347972972972973,0.08637513552584031
ensemble,head2,0.9297297297297298,0.08484738372093026
ensemble,head2,0.9246621621621621,0.08293752283522104
ensemble,head2,0.9197635135135135,0.08080808080808077
ensemble,head2,0.9146959459459459,0.07885503231763624
ensemble,head2,0.9096283783783784,0.07632311977715878
ensemble,head2,0.9045608108108109,0.07488328664799249
ensemble,head2,0.8996621621621622,0.07303792714983104
ensemble,head2,0.8945945945945946,0.07118580060422963
ensemble,head2,0.889527027027027,0.06950246866691989
ensemble,head2,0.8844594594594595,0.06760886172650882
ensemble,head2,0.8795608108108108,0.0654887651238717
ensemble,head2,0.8744932432432433,0.06355031871740391
ensemble,head2,0.8694256756756756,0.06236642704488049
ensemble,head2,0.8643581081081081,0.06019151846785231
ensemble,head2,0.8594594594594595,0.05876572327044027
ensemble,head2,0.8543918918918919,0.05713720838275993
ensemble,head2,0.8493243243243244,0.055489260143198105
ensemble,head2,0.8442567567567567,0.053821528611444625
ensemble,head2,0.8393581081081081,0.0527269068222983
ensemble,head2,0.8342905405405405,0.05162988459202267
ensemble,head2,0.829222972972973,0.04990833163577102
ensemble,head2,0.8241554054054054,0.048575527772084404
ensemble,head2,0.8192567567567568,0.047216494845360835
ensemble,head2,0.8141891891891891,0.04585062240663895
ensemble,head2,0.8091216216216216,0.04446764091858035
ensemble,head2,0.8040540540540541,0.042857142857142816
ensemble,head2,0.7991554054054054,0.0416402451912915
ensemble,head2,0.7940878378378379,0.039991491172091
ensemble,head2,0.7890202702702702,0.039820166987797
ensemble,head2,0.7841216216216216,0.039207238259371
ensemble,head2,0.779054054054054,0.037944492627927096
ensemble,head2,0.7739864864864865,0.0364469663902226
ensemble,head2,0.768918918918919,0.03514938488576447
ensemble,head2,0.7640202702702703,0.03471147468494362
ensemble,head2,0.7589527027027027,0.032940129089695125
ensemble,head2,0.7538851351351351,0.0329374859959668
ensemble,head2,0.7488175675675676,0.031581321903902504
ensemble,head2,0.7439189189189189,0.03133514986376018
ensemble,head2,0.7388513513513514,0.030864197530864224
ensemble,head2,0.7337837837837838,0.03038674033149169
ensemble,head2,0.7287162162162162,0.029902642559109904
ensemble,head2,0.7238175675675675,0.02963827304550759
ensemble,head2,0.71875,0.028672150411280795
ensemble,head2,0.7136824324324325,0.026982248520710073
ensemble,head2,0.7086148648648649,0.02669845053635278
ensemble,head2,0.7037162162162162,0.025204032645223196
ensemble,head2,0.6986486486486486,0.0249032882011605
ensemble,head2,0.6935810810810811,0.025085241110569867
ensemble,head2,0.6885135135135135,0.02428851815505395
ensemble,head2,0.6836148648648649,0.02421546824808496
ensemble,head2,0.6785472972972973,0.024147373661936755
ensemble,head2,0.6734797297297297,0.023074993729621296
ensemble,head2,0.6684121621621621,0.022744503411675554
ensemble,head2,0.6635135135135135,0.02189409368635442
ensemble,head2,0.658445945945946,0.021549512570549045
ensemble,head2,0.6533783783783784,0.020941054808686688
ensemble,head2,0.6483108108108108,0.020323084940072955
ensemble,head2,0.6434121621621621,0.019690207403518012
ensemble,head2,0.6383445945945946,0.018788039163799897
ensemble,head2,0.633277027027027,0.01813817017871433
ensemble,head2,0.6282094594594595,0.017477816617370245
ensemble,head2,0.6233108108108109,0.01680216802168022
ensemble,head2,0.6182432432432432,0.01666666666666672
ensemble,head2,0.6131756756756757,0.016253443526170752
ensemble,head2,0.6081081081081081,0.015000000000000013
ensemble,head2,0.6032094594594595,0.014561747409689185
ensemble,head2,0.5981418918918919,0.014120304998587963
ensemble,head2,0.5930743243243243,0.013671318712617508
ensemble,head2,0.5881756756756756,0.012923607122343528
ensemble,head2,0.5831081081081081,0.01274623406720743
ensemble,head2,0.5780405405405405,0.012857977790765585
ensemble,head2,0.572972972972973,0.011792452830188704
ensemble,head2,0.5680743243243244,0.011002081474873582
ensemble,head2,0.5630067567567567,0.009600960096009636
ensemble,head2,0.5579391891891892,0.008477141992128345
ensemble,head2,0.5528716216216216,0.0076382523678582
ensemble,head2,0.547972972972973,0.007398273736128225
ensemble,head2,0.5429054054054054,0.0071561916614810706
ensemble,head2,0.5378378378378378,0.006909547738693456
ensemble,head2,0.5327702702702702,0.006341154090044432
ensemble,head2,0.5278716216216216,0.006079999999999974
ensemble,head2,0.5228040540540541,0.0058158319870759145
ensemble,head2,0.5177364864864865,0.004893964110929905
ensemble,head2,0.512668918918919,0.004612850082372333
ensemble,head2,0.5077702702702702,0.004657351962741196
ensemble,head2,0.5027027027027027,0.004368279569892497
ensemble,head2,0.49763513513513513,0.004412763068567527
ensemble,head2,0.4925675675675676,0.004458161865569243
ensemble,head2,0.4876689189189189,0.004502944232767536
ensemble,head2,0.48260135135135135,0.004200210010500527
ensemble,head2,0.4775337837837838,0.004244782454899232
ensemble,head2,0.4724662162162162,0.003932785126921745
ensemble,head2,0.46756756756756757,0.0039739884393064084
ensemble,head2,0.4625,0.0040175310445580426
ensemble,head2,0.4574324324324324,0.0036927621861152504
ensemble,head2,0.4523648648648649,0.003360716952949927
ensemble,head2,0.44746621621621624,0.003397508493771184
ensemble,head2,0.44239864864864864,0.003054600992745349
ensemble,head2,0.4373310810810811,0.0027037466203166938
ensemble,head2,0.4322635135135135,0.0027354435326298887
ensemble,head2,0.42736486486486486,0.002766798418972316
ensemble,head2,0.4222972972972973,0.0028000000000000247
ensemble,head2,0.4172297297297297,0.002834008097165941
ensemble,head2,0.41216216216216217,0.0028688524590163578
ensemble,head2,0.40726351351351353,0.002488593944421358
ensemble,head2,0.40219594594594593,0.002519949601007987
ensemble,head2,0.3971283783783784,0.002552105487026779
ensemble,head2,0.39222972972972975,0.0025839793281653423
ensemble,head2,0.38716216216216215,0.002617801047120394
ensemble,head2,0.3820945945945946,0.0026525198938992522
ensemble,head2,0.377027027027027,0.0026881720430107503
ensemble,head2,0.37212837837837837,0.00226963231956423
ensemble,head2,0.3670608108108108,0.0023009664058905033
ensemble,head2,0.3619932432432432,0.0018665422305179646
ensemble,head2,0.3569256756756757,0.0014197823000473564
ensemble,head2,0.35202702702702704,0.0014395393474088136
ensemble,head2,0.34695945945945944,0.0014605647517039744
ensemble,head2,0.3418918918918919,0.0009881422924901129
ensemble,head2,0.3368243243243243,0.0010030090270812808
ensemble,head2,0.33192567567567566,0.0010178117048346147
ensemble,head2,0.3268581081081081,0.001033591731266159
ensemble,head2,0.3217905405405405,0.0005249343832021136
ensemble,head2,0.31672297297297297,0.0005333333333333856
ensemble,head2,0.31182432432432433,0.0005417118093173912
ensemble,head2,0.30675675675675673,0.0005506607929515184
ensemble,head2,0.3016891891891892,0.0
ensemble,head2,0.29662162162162165,0.0
ensemble,head2,0.29172297297297295,0.0
ensemble,head2,0.2866554054054054,0.0
ensemble,head2,0.28158783783783786,0.0
ensemble,head2,0.27652027027027026,0.0
ensemble,head2,0.2716216216216216,0.0
ensemble,head2,0.2665540540540541,0.0
ensemble,head2,0.2614864864864865,0.0
ensemble,head2,0.25641891891891894,0.0
ensemble,head2,0.2515202702702703,0.0
ensemble,head2,0.2464527027027027,0.0
ensemble,head2,0.24138513513513513,0.0
ensemble,head2,0.23631756756756755,0.0
ensemble,head2,0.23141891891891891,0.0
ensemble,head2,0.22635135135135134,0.0
ensemble,head2,0.22128378378378377,0.0
ensemble,head2,0.21621621621621623,0.0
ensemble,head2,0.21131756756756756,0.0
ensemble,head2,0.20625,0.0
ensemble,head2,0.20118243243243245,0.0
ensemble,head2,0.19628378378378378,0.0
ensemble,head2,0.1912162162162162,0.0
ensemble,head2,0.18614864864864866,0.0
ensemble,head2,0.1810810810810811,0.0
ensemble,head2,0.17618243243243242,0.0
ensemble,head2,0.17111486486486485,0.0
ensemble,head2,0.1660472972972973,0.0
ensemble,head2,0.16097972972972974,0.0
ensemble,head2,0.15608108108108107,0.0
ensemble,head2,0.15101351351351353,0.0
ensemble,head2,0.14594594594594595,0.0
ensemble,head2,0.14087837837837838,0.0
ensemble,head2,0.13597972972972974,0.0
ensemble,head2,0.13091216216216217,0.0
ensemble,head2,0.1258445945945946,0.0
ensemble,head2,0.12077702702702703,0.0
ensemble,head2,0.11587837837837837,0.0
ensemble,head2,0.11081081081081082,0.0
ensemble,head2,0.10574324324324325,0.0
ensemble,head2,0.10067567567567567,0.0
ensemble,head2,0.09577702702702702,0.0
ensemble,head2,0.09070945945945946,0.0
ensemble,head2,0.08564189189189189,0.0
ensemble,head2,0.08057432432432432,0.0
ensemble,head2,0.07567567567567568,0.0
ensemble,head2,0.07060810810810811,0.0
ensemble,head2,0.06554054054054054,0.0
ensemble,head2,0.06047297297297297,0.0
ensemble,head2,0.055574324324324326,0.0
ensemble,head2,0.050506756756756754,0.0
ensemble,head2,0.04543918918918919,0.0
ensemble,head2,0.04037162162162162,0.0
ensemble,head2,0.03547297297297297,0.0
ensemble,head2,0.030405405405405407,0.0
ensemble,head2,0.02533783783783784,0.0
ensemble,head2,0.02027027027027027,0.0
ensemble,head2,0.015371621621621622,0.0
ensemble,head2,0.010304054054054055,0.0
ensemble,head2,0.005236486486486487,0.0
ensemble,head2,0.00016891891891891893,0.0
flipout,head1,1.0,0.1320945945945946
flipout,head1,0.9951013513513514,0.12968935664573078
flipout,head1,0.9900337837837838,0.12779389182733325
flipout,head1,0.9849662162162162,0.12656491167895734
flipout,head1,0.9800675675675675,0.12461220268872808
flipout,head1,0.975,0.12266112266112261
flipout,head1,0.9699324324324324,0.12016718913270641
flipout,head1,0.9648648648648649,0.11852240896358546
flipout,head1,0.9599662162162163,0.11683969734295263
flipout,head1,0.9548986486486486,0.11551388643198301
flipout,head1,0.949831081081081,0.11364040547750309
flipout,head1,0.9447635135135135,0.11174682639013056
flipout,head1,0.9398648648648649,0.1094536304816679
flipout,head1,0.9347972972972973,0.107336465486086
flipout,head1,0.9297297297297298,0.10574127906976749
flipout,head1,0.9246621621621621,0.10376324442820606
flipout,head1,0.9197635135135135,0.10229568411386591
flipout,head1,0.9146959459459459,0.09990766389658357
flipout,head1,0.9096283783783784,0.09823584029712162
flipout,head1,0.9045608108108109,0.09673202614379084
flipout,head1,0.8996621621621622,0.09556890724746525
flipout,head1,0.8945945945945946,0.09384441087613293
flipout,head1,0.889527027027027,0.09248006076718573
flipout,head1,0.8844594594594595,0.09205500381970966
flipout,head1,0.8795608108108108,0.09141540234299983
flipout,head1,0.8744932432432433,0.08866138690361214
flipout,head1,0.8694256756756756,0.08781814649310282
flipout,head1,0.8643581081081081,0.0865741645495407
flipout,head1,0.8594594594594595,0.08490566037735847
flipout,head1,0.8543918918918919,0.08303677342823246
flipout,head1,0.8493243243243244,0.08214001591089892
flipout,head1,0.8442567567567567,0.0814325730292117
flipout,head1,0.8393581081081081,0.07949285570537334
flipout,head1,0.8342905405405405,0.07876088276979143
flipout,head1,0.829222972972973,0.0770014259523325
flipout,head1,0.8241554054054054,0.07460545193687229
flipout,head1,0.8192567567567568,0.07340206185567011
flipout,head1,0.8141891891891891,0.07261410788381739
flipout,head1,0.8091216216216216,0.07118997912317326
flipout,head1,0.8040540540540541,0.06974789915966384
flipout,head1,0.7991554054054054,0.06932995138448528
flipout,head1,0.7940878378378379,0.0682833439693682
flipout,head1,0.7890202702702702,0.06658103189895093
flipout,head1,0.7841216216216216,0.06505816458423097
flipout,head1,0.779054054054054,0.06396357328707714
flipout,head1,0.7739864864864865,0.06307289393278048
flipout,head1,0.768918918918919,0.062390158172232035
flipout,head1,0.7640202702702703,0.06146363033384916
flipout,head1,0.7589527027027027,0.05964834186512358
flipout,head1,0.7538851351351351,0.05870490701321984
flipout,head1,0.7488175675675676,0.05707196029776673
flipout,head1,0.7439189189189189,0.05585831062670299
flipout,head1,0.7388513513513514,0.05418381344307266
flipout,head1,0.7337837837837838,0.05271639042357279
flipout,head1,0.7287162162162162,0.05238757533611493
flipout,head1,0.7238175675675675,0.051808634772462114
flipout,head1,0.71875,0.05029377203290242
flipout,head1,0.7136824324324325,0.049467455621301726
flipout,head1,0.7086148648648649,0.04815256257449341
flipout,head1,0.7037162162162162,0.04728756601056172
flipout,head1,0.6986486486486486,0.0459381044487428
flipout,head1,0.6935810810810811,0.04456892352654651
flipout,head1,0.6885135135135135,0.04391560353287538
flipout,head1,0.6836148648648649,0.04373610081541879
flipout,head1,0.6785472972972973,0.042320139407518
flipout,head1,0.6734797297297297,0.0416353147730123
flipout,head1,0.6684121621621621,0.041192822845590116
flipout,head1,0.6635135135135135,0.04047861507128314
flipout,head1,0.658445945945946,0.03899435608004109
flipout,head1,0.6533783783783784,0.038521199586349586
flipout,head1,0.6483108108108108,0.037519541427826986
flipout,head1,0.6434121621621621,0.037017589918613814
flipout,head1,0.6383445945945946,0.03625297697803653
flipout,head1,0.633277027027027,0.03547612696719127
flipout,head1,0.6282094594594595,0.03441785426189836
flipout,head1,0.6233108108108109,0.03387533875338755
flipout,head1,0.6182432432432432,0.033879781420764976
flipout,head1,0.6131756756756757,0.03278236914600552
flipout,head1,0.6081081081081081,0.03194444444444444
flipout,head1,0.6032094594594595,0.03080369644357328
flipout,head1,0.5981418918918919,0.02993504659700652
flipout,head1,0.5930743243243243,0.029336371404158346
flipout,head1,0.5881756756756756,0.028719126938541062
flipout,head1,0.5831081081081081,0.028389339513325562
flipout,head1,0.5780405405405405,0.02688486265341905
flipout,head1,0.572972972972973,0.026533018867924474
flipout,head1,0.5680743243243244,0.026167112696996675
flipout,head1,0.5630067567567567,0.025202520252025185
flipout,head1,0.5579391891891892,0.024220405691795288
flipout,head1,0.5528716216216216,0.024136877482431984
flipout,head1,0.547972972972973,0.024352651048088814
flipout,head1,0.5429054054054054,0.023646546359676446
flipout,head1,0.5378378378378378,0.023241206030150785
flipout,head1,0.5327702702702702,0.0218769816106531
flipout,head1,0.5278716216216216,0.021440000000000015
flipout,head1,0.5228040540540541,0.020355411954765756
flipout,head1,0.5177364864864865,0.02022838499184343
flipout,head1,0.512668918918919,0.020428336079077458
flipout,head1,0.5077702702702702,0.01962741184298067
